Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
02/15/2023,51049,7,Cumberland County,VA,78.2,4274,43,4274,45.1,4238,48.6,4035,50.1,1447,63.2,3690,37.2,3690,39,177,12.4,3674,42.1,3513,43.6,1292,56.4,420,11.4,420,11.4,417,11.4,406,11.6,316,13.2,192,14.9,153,48.4,102,53.1,B,5,5,5,5,5,6,Non-metro,5,5,5,5,5,6,5,5,5,5,5,5,5,5,9932,9473,1422,8719,8051,2290,170,1.8,165,1.9,165,2,86,3.8
02/15/2023,45001,7,Abbeville County,SC,93,11390,46.4,11378,48.7,11185,52.1,10708,54.4,4001,73,10235,41.7,10232,43.8,583,15.8,10075,46.9,9649,49.1,3678,67.1,5032,49.2,5032,49.2,5021,49.8,4955,51.4,4116,63.4,2659,72.3,2059,50,1518,57.1,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,15,15,16,15,7,7,8,7,24527,23362,3695,21488,19667,5483,2069,8.9,2067,9.6,2053,10.4,1339,24.4
02/15/2023,25019,7,Nantucket County,MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,Non-metro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11399,10647,1618,9755,9029,1692,NA,NA,NA,NA,NA,NA,NA,NA
02/15/2023,26105,7,Mason County,MI,94.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18161,62.3,18140,65.7,1267,29.1,17846,70.5,16873,72.6,6587,93.2,11308,62.3,11306,62.3,11217,62.9,10897,64.6,8340,74.2,5386,81.8,4050,48.6,2965,55.1,B,6,7,5,7,7,8,Non-metro,6,7,5,7,7,8,8,8,8,8,8,8,8,8,29144,27595,4355,25328,23240,7069,3430,12.4,3390,13.4,3297,14.2,1907,27
02/15/2023,40093,7,Major County,OK,93.8,4381,57.4,4372,61.4,4313,68,4125,72.8,1580,95,3929,51.5,3925,55.2,204,14,3881,61.2,3721,65.7,1484,94.9,1769,45,1769,45.1,1767,45.5,1752,47.1,1469,60,1037,69.9,561,38.2,431,41.6,B,6,6,5,6,7,8,Non-metro,6,6,5,6,7,8,7,7,7,7,7,7,7,7,7629,7115,1452,6338,5663,1563,539,7.6,537,8.5,533,9.4,347,22.2
02/15/2023,18119,7,Owen County,IN,98.5,10063,48.4,10012,50.7,9767,54,9277,56.3,3267,78.8,9213,44.3,9201,46.6,622,19.1,9001,49.8,8579,52,3087,74.5,4752,51.6,4752,51.6,4693,52.1,4560,53.2,3514,61.2,2177,70.5,1437,40.9,1063,48.8,B,5,5,5,5,6,7,Metro,1,1,1,1,2,3,8,8,8,7,4,4,4,3,20799,19744,3257,18091,16487,4145,1484,7.5,1460,8.1,1427,8.7,932,22.5
02/15/2023,06073,7,San Diego County,CA,97.7,3297153,95,3261280,95,3089888,95,2855312,95,569492,95,2696968,80.8,2678035,85.4,339611,66.4,2541362,89,2338424,89.1,475217,95,1513830,56.1,1512610,56.5,1478313,58.2,1396946,59.7,745493,72.7,380818,80.1,419699,56.3,244694,64.3,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,12,4,4,4,4,3338330,3135165,511631,2856446,2623534,484452,660591,21.1,642595,22.5,615394,23.5,231095,47.7
02/15/2023,40133,7,Seminole County,OK,93.8,15882,65.5,15856,69.8,15501,75.9,14523,79.3,4310,95,13334,55,13325,58.6,1073,24.3,13032,63.8,12252,66.9,3838,86.2,5583,41.9,5583,41.9,5546,42.6,5394,44,4059,54.5,2409,62.8,1658,40.8,1109,46,D,14,14,13,14,15,16,Non-metro,6,6,5,6,7,8,15,15,15,14,7,7,7,6,24258,22723,4412,20417,18311,4452,1996,8.8,1986,9.7,1949,10.6,1067,24
02/15/2023,28027,7,Coahoma County,MS,98.1,13671,61.8,13610,66.8,13155,73,12118,75,3334,94.2,11932,53.9,11898,58.4,1247,29.6,11544,64.1,10651,65.9,3048,86.1,5084,42.6,5084,42.7,5058,43.8,4876,45.8,3682,58.7,2033,66.7,1274,34.6,825,40.6,D,14,14,13,14,15,16,Non-metro,6,6,5,6,7,8,15,15,15,15,7,7,7,7,22124,20373,4218,18009,16155,3541,1163,5.7,1161,6.4,1143,7.1,599,16.9
02/15/2023,45003,7,Aiken County,SC,93,100021,58.5,99710,61.8,97239,66.1,91945,68.4,31390,92.3,83285,48.7,83124,51.6,6416,23.9,81117,55.1,76708,57.1,26453,77.8,35248,42.3,35246,42.4,34995,43.1,34192,44.6,26839,55.8,16982,64.2,12048,44.9,8683,51.1,C,9,10,9,10,10,11,Metro,1,2,1,2,2,3,11,11,11,10,3,3,3,2,170872,161215,26882,147194,134333,33992,16000,9.9,15888,10.8,15653,11.7,9867,29
02/15/2023,26113,7,Missaukee County,MI,94.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7502,49.6,7493,52.9,346,13.8,7409,57.7,7147,61.3,2702,86.2,4206,56.1,4206,56.1,4178,56.4,4126,57.7,3379,70.1,2179,80.6,1764,52.2,1315,60.3,B,5,6,5,6,6,8,Non-metro,5,6,5,6,6,8,8,8,8,8,8,8,8,8,15118,14173,2515,12835,11658,3135,1389,9.8,1372,10.7,1358,11.6,882,28.1
02/15/2023,05075,7,Lawrence County,AR,92.1,9440,57.5,9423,61.2,9247,65.8,8705,68.2,2933,89.7,8000,48.8,7997,51.9,577,22,7876,56.1,7420,58.1,2614,80,3468,43.4,3468,43.4,3455,43.9,3394,45.7,2708,58.1,1776,67.9,1073,39.6,805,45.3,C,9,10,9,10,10,12,Non-metro,5,6,5,6,6,8,11,11,11,11,7,7,7,7,16406,15399,2627,14051,12772,3268,968,6.3,967,6.9,959,7.5,630,19.3
02/15/2023,48427,7,Starr County,TX,98.9,86517,95,86182,95,66635,95,53916,95,8963,95,66417,95,66384,95,25181,95,51452,95,41203,94.6,7359,95,19753,29.7,19753,29.8,19286,37.5,18256,44.3,10368,59.7,4885,66.4,3873,37.4,2091,42.8,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,13,14,15,15,5,6,7,7,64633,58541,15004,50136,43537,7370,5033,8.6,4937,9.8,4728,10.9,1698,23
02/15/2023,30035,7,Glacier County,MT,95.9,16949,95,16805,95,15451,95,13622,95,3374,95,12371,90,12349,95,2630,85.3,11257,95,9719,95,2579,95,4847,39.2,4847,39.3,4705,41.8,4399,45.3,2781,53.6,1475,57.2,1357,48.8,804,54.5,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,14,15,15,14,6,7,7,6,13753,12517,3083,10794,9434,1733,2472,19.7,2386,22.1,2292,24.3,865,49.9
02/15/2023,05033,7,Crawford County,AR,92.1,35290,55.8,35234,59.5,34288,64.3,31843,66.5,9273,85.5,30090,47.6,30068,50.8,2800,24.6,29360,55.1,27268,57,8159,75.2,12936,43,12935,43,12868,43.8,12493,45.8,9359,58.2,5587,68.5,4075,43.5,2852,51,C,9,10,9,10,10,11,Metro,1,2,1,2,2,3,11,11,11,11,3,3,3,3,63257,59233,11372,53333,47861,10849,4839,8.2,4804,9,4735,9.9,2852,26.3
02/15/2023,72093,7,Maricao Municipio,PR,97.8,4137,76.2,4129,79,3810,78.7,3478,77.8,883,73.5,3931,72.4,3927,75.1,624,82.1,3627,74.9,3303,73.9,835,69.5,2598,66.1,2598,66.2,2584,71.2,2333,70.6,1303,77.8,674,80.7,414,31.8,256,38,A,3,3,4,3,3,3,Non-metro,7,7,8,7,7,7,4,4,4,4,8,8,8,8,5430,5228,760,4843,4468,1201,277,5.3,276,5.7,273,6.1,137,11.4
02/15/2023,29123,7,Madison County,MO,91.3,5753,47.6,5741,50.4,5660,55.1,5404,58.1,1846,77.9,5021,41.5,5013,44,270,13,4955,48.2,4743,51,1686,71.1,2308,46,2308,46,2291,46.2,2250,47.4,1807,61.3,1164,69,955,52.9,698,60,C,9,9,9,9,10,11,Non-metro,5,5,5,5,6,7,11,11,11,11,7,7,7,7,12088,11391,2084,10275,9307,2371,1060,9.3,1053,10.2,1041,11.2,656,27.7
02/15/2023,39147,7,Seneca County,OH,98.6,29345,53.2,29290,56.2,28720,60.3,27317,63.2,9421,91.8,27857,50.5,27822,53.4,1811,20.4,27325,57.3,26011,60.2,9106,88.7,15236,54.7,15236,54.8,15170,55.5,14897,57.3,11409,69.5,7111,78.1,5789,50.7,4160,58.5,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,4,4,4,3,8,8,8,7,55178,52086,8883,47649,43203,10262,6026,11.6,5993,12.6,5933,13.7,3768,36.7
02/15/2023,35055,7,Taos County,NM,97,34467,95,34269,95,32945,95,30910,95,11330,95,28525,87.2,28436,90.8,2819,66,27358,93.9,25617,94.7,9552,95,17034,59.7,17029,59.9,16737,61.2,15957,62.3,11436,68.8,6811,71.3,6819,59.6,4571,67.1,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,16,16,16,15,8,8,8,7,32723,31311,4272,29144,27039,9014,9196,29.4,9047,31,8812,32.6,4924,54.6
02/15/2023,39087,7,Lawrence County,OH,98.6,38695,65.1,38599,68.7,37625,73.4,35407,76,11849,95,31427,52.9,31386,55.8,2507,26.1,30630,59.8,28879,62,9933,87.3,12096,38.5,12095,38.5,12017,39.2,11708,40.5,8761,48.7,5407,54.4,3383,38.6,2384,44.1,B,6,6,5,6,6,8,Metro,2,2,1,2,2,4,6,6,7,6,2,2,3,2,59463,56216,9602,51253,46614,11383,5120,9.1,5094,9.9,5004,10.7,2990,26.3
02/15/2023,48105,7,Crockett County,TX,98.9,1944,56.1,1941,59.6,1908,65.9,1789,68.7,558,91.2,1650,47.6,1649,50.6,109,16.6,1633,56.4,1540,59.1,515,84.2,702,42.5,702,42.6,700,42.9,692,44.9,546,55.3,330,64.1,149,27.3,91,27.6,C,9,10,9,10,10,12,Non-metro,5,6,5,6,6,8,11,11,11,10,7,7,7,6,3464,3259,655,2896,2604,612,118,3.6,117,4,117,4.5,53,8.7
02/15/2023,08091,7,Ouray County,CO,97,3830,77.3,3787,78.8,3650,81.1,3476,82.8,1320,95,3446,69.6,3413,71,280,45.8,3295,73.2,3133,74.7,1196,88.6,2324,67.4,2318,67.9,2286,69.4,2210,70.5,1615,78.2,975,81.5,1113,68.9,731,75,A,3,3,3,3,3,4,Non-metro,7,7,7,7,7,8,4,4,4,4,8,8,8,8,4952,4808,612,4499,4196,1350,1283,26.7,1260,28,1226,29.2,669,49.6
02/15/2023,48355,7,Nueces County,TX,98.9,249090,68.8,247977,73.2,238070,78.2,218564,79.7,49940,92.4,212463,58.6,212176,62.7,23512,36.5,204737,67.3,188664,68.8,44360,82,91476,43.1,91468,43.1,90395,44.2,87739,46.5,58646,62.2,31101,70.1,28499,48.6,17624,56.7,D,14,14,14,15,15,16,Metro,2,2,2,3,3,4,15,15,15,15,3,3,3,3,362294,338602,64367,304329,274235,54069,34767,10.3,34363,11.3,33579,12.2,16507,30.5
02/15/2023,08009,7,Baca County,CO,97,1520,42.4,1516,44.8,1502,49.3,1455,52.2,629,71.9,1454,40.6,1452,42.9,59,9.8,1439,47.3,1393,50,608,69.5,811,55.8,811,55.9,810,56.3,800,57.4,609,66.1,413,67.9,303,49.8,221,53.5,C,9,9,9,9,10,11,Non-metro,5,5,5,5,6,7,12,12,12,11,8,8,8,7,3581,3387,602,3045,2785,875,309,9.1,308,10.1,306,11,197,22.5
02/15/2023,51125,7,Nelson County,VA,78.2,9826,65.8,9792,68.8,9652,72.9,9264,75.5,3889,92.5,8613,57.7,8597,60.4,447,22.8,8475,64,8150,66.4,3474,82.7,3164,36.7,3164,36.8,3144,37.1,3081,37.8,2503,43.6,1716,49.4,1616,64.6,1235,72,A,2,2,1,2,3,4,Metro,2,2,1,2,3,4,2,2,2,1,2,2,2,1,14930,14224,1957,13249,12267,4203,1927,13.5,1915,14.5,1893,15.4,1311,31.2
02/15/2023,42013,7,Blair County,PA,94.9,78960,64.8,78743,68.1,76996,72.7,73463,75.6,26405,95,67751,55.6,67598,58.5,4595,25,66071,62.4,63003,64.8,23019,88.8,33238,49.1,33214,49.1,32961,49.9,32275,51.2,24492,61.1,15573,67.7,12050,49.2,8911,57.2,B,6,6,5,6,6,8,Metro,2,2,1,2,2,4,7,7,8,7,3,3,4,3,121829,115567,18358,105892,97209,25935,16355,14.2,16253,15.3,16040,16.5,10218,39.4
02/15/2023,21131,7,Leslie County,KY,94.1,6039,61.1,6036,64.7,5968,70.5,5698,73.4,1613,87.4,5306,53.7,5305,56.9,286,18.3,5256,62.1,5019,64.6,1458,79,2244,42.3,2244,42.3,2240,42.6,2195,43.7,1653,55.2,947,65,577,34.9,383,40.4,C,10,10,9,10,10,11,Non-metro,6,6,5,6,6,7,11,11,11,11,7,7,7,7,9877,9331,1567,8464,7764,1846,614,6.6,614,7.3,606,7.8,357,19.3
02/15/2023,54005,7,Boone County,WV,97.1,11701,54.5,11689,57.3,11473,61.4,10727,63.1,3636,81.1,10447,48.7,10439,51.2,811,24,10286,55,9628,56.6,3401,75.8,4921,47.1,4920,47.1,4904,47.7,4774,49.6,3602,59.2,2199,64.7,1536,42.6,1077,49,B,5,6,5,6,6,7,Metro,1,2,1,2,2,3,7,7,7,6,3,3,3,2,21457,20383,3374,18690,17009,4486,1748,8.6,1737,9.3,1713,10.1,994,22.2
02/15/2023,29031,7,Cape Girardeau County,MO,91.3,45707,58,45609,61.4,44610,65.8,42251,68.1,12804,94.8,40088,50.8,40025,53.9,2724,22.3,39349,58,37301,60.1,11714,86.8,18568,46.3,18568,46.4,18488,47,18125,48.6,13183,62.5,8589,73.3,6382,48.4,4830,56.2,B,6,6,5,6,6,8,Metro,2,2,1,2,2,4,7,7,7,7,3,3,3,3,78871,74284,12234,67808,62050,13503,7753,10.4,7707,11.4,7608,12.3,4698,34.8
02/15/2023,21029,7,Bullitt County,KY,94.1,43483,53.2,43318,55.9,42032,59.5,39427,61.6,10324,78.1,38329,46.9,38282,49.4,3445,25.7,37190,52.7,34837,54.4,9332,70.6,18342,47.9,18342,47.9,18186,48.9,17598,50.5,12471,63.3,6941,74.4,6107,49,3997,57.6,A,1,1,1,2,2,3,Metro,1,1,1,2,2,3,3,3,4,3,3,3,4,3,81676,77427,13382,70607,64045,13216,7204,9.3,7168,10.2,7024,11,3734,28.3
02/15/2023,47107,7,McMinn County,TN,97.8,24728,46,24698,48.6,24344,52.4,23429,55.3,8345,78,22202,41.3,22194,43.7,1090,13,21900,47.1,21104,49.8,7821,73.1,10532,47.4,10530,47.4,10497,47.9,10334,49,8441,59.6,5437,69.5,3809,45.1,2852,52.5,C,9,9,9,9,9,11,Non-metro,5,5,5,5,5,7,11,11,11,11,7,7,7,7,53794,50786,8398,46461,42388,10701,3587,7.1,3579,7.7,3545,8.4,2377,22.2
02/15/2023,39083,7,Knox County,OH,98.6,29579,47.5,29488,50.4,28856,54.3,27433,56.9,9609,82.8,27796,44.6,27730,47.4,1896,18.4,27149,51.1,25834,53.6,9211,79.4,15050,54.1,15047,54.3,14929,55,14557,56.3,10960,67.1,7014,76.1,5971,54.5,4259,60.7,A,1,1,1,2,2,3,Non-metro,5,5,5,6,6,7,4,4,4,3,8,8,8,7,62322,58514,10297,53140,48217,11599,6952,11.9,6901,13,6780,14.1,4003,34.5
02/15/2023,18177,7,Wayne County,IN,98.5,38109,57.8,37931,61.1,36981,65.5,34912,67.9,11700,90.9,34526,52.4,34477,55.6,2619,24.6,33691,59.7,31858,62,11034,85.7,17788,51.5,17787,51.6,17535,52,17023,53.4,12907,65.2,8139,73.8,6091,47.2,4484,55.1,C,10,10,9,10,10,12,Non-metro,6,6,5,6,6,8,12,12,12,11,8,8,8,7,65884,62048,10637,56431,51411,12874,6067,9.8,6023,10.7,5907,11.5,3665,28.5
02/15/2023,30083,7,Richland County,MT,95.9,4768,44.1,4762,47.1,4686,52.2,4498,55.5,1442,86.9,4437,41.1,4432,43.8,237,11.8,4363,48.6,4195,51.7,1385,83.4,2077,46.8,2076,46.8,2063,47.3,2028,48.3,1536,59,926,66.9,745,48.5,521,56.3,A,1,1,1,1,2,4,Non-metro,5,5,5,5,6,8,3,3,3,3,7,7,7,7,10803,10110,2003,8978,8107,1660,776,7.7,768,8.6,758,9.3,462,27.8
02/15/2023,31173,7,Thurston County,NE,91,7035,95,NA,NA,NA,NA,NA,NA,NA,NA,6052,83.8,6051,93.7,1298,71.4,5551,95,4753,95,903,95,3043,50.3,3043,50.3,2940,53,2681,56.4,1530,70,787,87.2,885,57.8,481,61.1,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,16,16,16,16,8,8,8,8,7224,6458,1819,5462,4639,854,1380,21.4,1361,24.9,1260,27.2,455,53.3
02/15/2023,20097,7,Kiowa County,KS,93.9,1418,57.3,1415,60.9,1373,65.5,1306,68.5,472,84,1312,53,1310,56.4,90,21.5,1280,61.1,1220,64,449,79.9,680,51.8,680,51.9,674,52.7,658,53.9,491,66.5,324,72.2,261,53.2,191,59,B,6,6,5,6,6,7,Non-metro,6,6,5,6,6,7,8,8,8,7,8,8,8,7,2475,2324,418,2095,1906,562,286,12.3,284,13.6,280,14.7,170,30.2
02/15/2023,41045,7,Malheur County,OR,97.7,17730,58,17689,62.1,17168,68.1,16087,71,5230,95,15377,50.3,15364,54,1318,22.7,14965,59.3,14046,62,4672,90.9,6551,42.6,6551,42.6,6493,43.4,6273,44.7,4629,55.8,2907,62.2,1911,41.3,1339,46.1,D,14,14,13,14,14,16,Non-metro,6,6,5,6,6,8,15,15,15,14,7,7,7,6,30571,28464,5810,25224,22654,5140,2286,8,2255,8.9,2185,9.6,1234,24
02/15/2023,51580,7,Covington city,VA,78.2,2276,41.1,2276,43.5,2272,47.4,2193,50,797,72.1,1883,34,1883,36,74,8.7,1879,39.2,1809,41.2,656,59.3,16,0.8,16,0.8,16,0.9,15,0.8,10,0.8,6,0.9,9,90,6,95,A,1,1,1,1,1,2,Non-metro,5,5,5,5,5,6,1,1,1,1,5,5,5,5,5538,5237,849,4789,4388,1106,21,0.4,21,0.4,20,0.5,10,0.9
02/15/2023,40117,7,Pawnee County,OK,93.8,9946,60.7,9916,64.3,9728,69.9,9183,73.2,3053,95,8390,51.2,8387,54.4,617,21.6,8238,59.2,7770,61.9,2651,83,3905,46.5,3905,46.6,3888,47.2,3788,48.8,2929,59,1858,70.1,1343,45.9,972,52.3,B,6,6,5,6,6,8,Metro,2,2,1,2,2,4,7,7,7,7,3,3,3,3,16376,15410,2860,13909,12550,3193,1621,10.5,1613,11.6,1584,12.6,926,29
02/15/2023,13265,7,Taliaferro County,GA,88.8,879,57.2,879,60.1,859,63.4,823,64.4,309,71.7,799,52,799,54.6,41,22.2,788,58.2,758,59.3,289,67.1,413,51.7,413,51.7,411,52.2,402,53,329,65,210,72.7,139,42.2,97,46.2,D,14,14,13,14,14,15,Non-metro,6,6,5,6,6,7,16,16,16,15,8,8,8,7,1537,1463,185,1355,1278,431,150,10.3,148,10.9,148,11.6,94,21.8
02/15/2023,51069,7,Frederick County,VA,78.2,54452,61,54282,64.6,53515,70.2,50370,73,15492,95,44186,49.5,44095,52.4,3167,21,43462,57,40928,59.3,12392,77.7,11259,25.5,11256,25.5,11155,25.7,10828,26.5,7655,32.3,4664,37.6,4273,55.8,2998,64.3,A,1,2,1,2,2,3,Metro,1,2,1,2,2,3,1,1,1,1,1,1,1,1,89313,84089,15083,76221,69006,15939,6609,7.9,6557,8.6,6442,9.3,3745,23.5
02/15/2023,48383,7,Reagan County,TX,98.9,1737,45.1,1735,48.8,1693,54.8,1555,56.9,314,73.5,1523,39.6,1523,42.9,129,15.8,1509,48.8,1394,51,300,70.3,407,26.7,407,26.7,405,26.8,401,28.8,289,39.4,148,49.3,57,19.7,37,25,B,5,5,5,5,6,7,Non-metro,5,5,5,5,6,7,5,5,5,5,5,5,5,5,3849,3552,818,3091,2734,427,66,1.9,64,2.1,63,2.3,29,6.8
02/15/2023,26001,7,Alcona County,MI,94.2,6295,60.5,NA,NA,NA,NA,NA,NA,NA,NA,6200,59.6,6199,61.4,165,16.4,6159,64.2,6034,66.4,3092,82.2,3701,59.7,3701,59.7,3693,60,3656,60.6,3261,66.6,2267,73.3,1356,41.6,1055,46.5,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,3,8,8,8,7,10405,10098,1006,9597,9092,3761,1143,11.3,1137,11.8,1127,12.4,800,21.3
02/15/2023,06067,7,Sacramento County,CA,97.7,1186179,76.4,1173498,80.7,1109025,84.5,1016636,85.5,223130,95,1089072,70.2,1081596,74.4,142720,53.9,1023823,78,938876,79,208477,92.7,650473,59.7,650074,60.1,634957,62,601939,64.1,333723,75.1,171536,82.3,201310,60.3,118737,69.2,D,15,15,16,15,15,16,Metro,3,3,4,3,3,4,16,16,16,16,4,4,4,4,1552058,1453906,264969,1311808,1188937,224882,298457,20.5,289847,22.1,278132,23.4,111561,49.6
02/15/2023,06029,7,Kern County,CA,97.7,560906,62.3,558738,67.2,532625,73.2,480690,75,93108,92,500294,55.6,499253,60,68234,35.8,477660,65.7,431019,67.2,84954,84,236787,47.3,236763,47.4,234126,49,222287,51.6,123891,64.3,61846,72.8,52575,42.4,31654,51.2,D,14,14,14,15,15,16,Metro,2,2,2,3,3,4,15,15,16,15,3,3,4,3,900202,831763,190648,727536,641115,101155,69559,8.4,68491,9.4,66144,10.3,28176,27.9
02/15/2023,37119,7,Mecklenburg County,NC,96.8,1099982,95,1094505,95,1047464,95,971151,95,198610,95,780530,70.3,777960,75,89079,48.2,744078,79.4,688881,80.8,144750,95,214905,27.5,214884,27.6,211132,28.4,200781,29.1,114019,36,55250,38.2,30524,26.8,15525,28.1,C,11,11,11,11,12,12,Metro,3,3,3,3,4,4,9,9,9,9,1,1,1,1,1110356,1037049,184970,937616,852079,127686,147013,14.2,143770,15.3,138182,16.2,50754,39.7
02/15/2023,13065,7,Clinch County,GA,88.8,3200,48.4,3198,51.6,3153,57.2,3015,60.8,880,79.3,2741,41.4,2741,44.2,131,10.6,2712,49.2,2610,52.6,779,70.2,803,29.3,803,29.3,802,29.6,793,30.4,623,41.1,384,49.3,172,27.6,121,31.5,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,13,13,14,13,5,5,6,5,6618,6195,1237,5515,4958,1110,173,2.8,172,3.1,166,3.3,99,8.9
02/15/2023,49005,7,Cache County,UT,97.7,89974,70.1,88922,75.5,83509,81.4,74724,83.3,13409,95,77525,60.4,77275,65.6,11465,40.9,73256,71.4,65810,73.4,12362,95,36813,47.5,36777,47.6,35901,49,33757,51.3,17333,70.4,9850,79.7,9128,52.7,6124,62.2,B,6,7,7,7,7,8,Metro,2,3,3,3,3,4,7,7,8,7,3,3,4,3,128289,117737,28054,102623,89683,12570,15182,12.9,14596,14.2,13734,15.3,5812,46.2
02/15/2023,21065,7,Estill County,KY,94.1,8387,59.5,8362,62.7,8176,67.1,7710,69.5,2391,88.2,7610,53.9,7597,57,583,26.1,7447,61.1,7014,63.3,2234,82.4,3658,48.1,3658,48.2,3634,48.8,3542,50.5,2673,60.8,1524,68.2,1203,45,769,50.5,D,14,14,13,14,14,16,Non-metro,6,6,5,6,6,8,15,15,16,15,7,7,8,7,14106,13326,2238,12179,11088,2712,1370,10.3,1356,11.1,1335,12,727,26.8
02/15/2023,37019,7,Brunswick County,NC,96.8,143382,95,143208,95,141194,95,137164,95,70556,95,102506,71.8,102418,74.5,4463,28.5,100967,78.2,97955,80.4,50433,95,35346,34.5,35342,34.5,35173,34.8,34701,35.4,30362,40.1,22290,44.2,10560,34.8,8198,36.8,B,7,7,5,7,8,8,Metro,3,3,1,3,4,4,6,6,6,5,2,2,2,1,142820,137478,15683,129086,121795,46605,28428,20.7,28299,21.9,28117,23.1,20343,43.6
02/15/2023,32003,7,Clark County,NV,95.1,1675980,73.9,1671605,78.6,1617321,84.2,1499605,85.9,344270,95,1373997,60.6,1372132,64.5,135406,35.5,1329515,69.2,1236726,70.8,293336,85.6,594202,43.2,594155,43.3,587958,44.2,567387,45.9,364062,59.8,198556,67.7,177109,48.6,113569,57.2,D,14,14,14,15,15,16,Metro,2,2,2,3,3,4,15,15,15,15,3,3,3,3,2266715,2127242,381325,1921713,1745917,342659,252702,11.9,248967,13,242478,13.9,113654,33.2
02/15/2023,46045,7,Edmunds County,SD,96.7,2232,58.3,2224,61.9,2186,67.2,2080,70.6,886,95,1853,48.4,1850,51.5,115,17.8,1819,55.9,1735,58.9,745,88.4,1002,54.1,1002,54.2,998,54.9,974,56.1,795,65.2,532,71.4,416,52.3,317,59.6,A,1,2,1,2,2,4,Non-metro,5,6,5,6,6,8,4,4,4,3,8,8,8,7,3829,3593,647,3252,2946,843,458,12.7,456,14,449,15.2,306,36.3
