target_id	length	eff_length	est_counts	tpm
FBtr0082799	3501	3327.78	2005.75	88.7877
FBtr0082797	3268	3094.78	1529.23	72.7906
FBtr0346346	3167	2993.78	1515.27	74.5592
FBtr0346347	5382	5208.78	1793.75	50.7292
FBtr0084420	1764	1590.78	0	0
FBtr0074230	5678	5504.78	747	19.99
FBtr0112400	526	352.781	1.03044	0.430276
FBtr0331156	4583	4409.78	0	0
FBtr0331157	4583	4409.78	0	0
FBtr0343982	4396	4222.78	8.82779	0.307953
FBtr0332994	6340	6166.78	3.17221	0.0757767
FBtr0070707	4416	4242.78	60.3809	2.09643
FBtr0070704	1597	1423.78	7.28508	0.753742
FBtr0070706	1483	1309.78	3155.35	354.879
FBtr0307065	4061	3887.78	0	0
FBtr0300565	3200	3026.78	141.476	6.88545
FBtr0346714	3299	3125.78	1008.28	47.5174
FBtr0339597	3557	3383.78	0	0
FBtr0344276	3700	3526.78	39.4307	1.64698
FBtr0082092	3278	3104.78	0	0
FBtr0344275	3494	3320.78	0	0
FBtr0300564	3551	3377.78	0.0577894	0.00252028
FBtr0344277	3176	3002.78	70.0011	3.4341
FBtr0305273	2369	2195.78	0	0
FBtr0114644	2288	2114.78	0	0
FBtr0078384	2163	1989.78	2.64665	0.19594
FBtr0078383	2884	2710.78	61.8512	3.36113
FBtr0305331	2229	2055.78	332.502	23.8259
FBtr0346513	1115	941.781	0	0
FBtr0333152	745	571.781	1.34403	0.346267
FBtr0112510	1761	1587.78	0.367179	0.0340659
FBtr0087297	1997	1823.78	315.795	25.5073
FBtr0087296	2106	1932.78	780.205	59.4645
FBtr0332380	893	719.781	0	0
FBtr0077024	642	468.781	0	0
FBtr0078507	998	824.781	0	0
FBtr0084821	1345	1171.78	0	0
FBtr0071309	444	270.781	1	0.544018
FBtr0346164	542	368.781	0	0
FBtr0082010	914	740.781	968	192.494
FBtr0086091	2538	2364.78	26.2702	1.63645
FBtr0086092	2361	2187.78	720.73	48.5289
FBtr0079762	971	797.781	0	0
FBtr0299772	3627	3453.78	0	0
FBtr0299771	3614	3440.78	0	0
FBtr0299768	2049	1875.78	0	0
FBtr0345263	3657	3483.78	0	0
FBtr0305057	3534	3360.78	0	0
FBtr0305058	3269	3095.78	4	0.190336
FBtr0070184	462	288.781	0	0
FBtr0310497	623	449.781	5	1.63757
FBtr0075590	1781	1607.78	0	0
FBtr0332094	967	793.781	4	0.742319
FBtr0088695	2287	2113.78	273	19.0254
FBtr0346507	3973	3799.78	6.70464	0.259925
FBtr0346508	4277	4103.78	6.74964	0.242286
FBtr0302176	2911	2737.78	18.25	0.981964
FBtr0088450	3827	3653.78	1087.75	43.8549
FBtr0331955	2829	2655.78	0	0
FBtr0085033	1059	885.781	0	0
FBtr0081690	735	561.781	0	0
FBtr0080434	3809	3635.78	598	24.229
FBtr0112501	300	126.821	13	15.1003
FBtr0088394	3691	3517.78	19.4458	0.814306
FBtr0088393	1596	1422.78	211.47	21.8948
FBtr0077210	3859	3685.78	0	0
FBtr0077204	3814	3640.78	0	0
FBtr0077208	3497	3323.78	48.6622	2.15671
FBtr0307526	3404	3230.78	1.91914e-06	8.75047e-08
FBtr0077205	3814	3640.78	0	0
FBtr0077209	3421	3247.78	1.34959e-05	6.12135e-07
FBtr0077206	3778	3604.78	0	0
FBtr0307527	3359	3185.78	55.6313	2.57238
FBtr0077207	2494	2320.78	0	0
FBtr0307528	2551	2377.78	218.269	13.5223
FBtr0307524	3580	3406.78	0	0
FBtr0077203	2908	2734.78	38.4377	2.07046
FBtr0307529	3457	3283.78	0	0
FBtr0307525	3472	3298.78	0	0
FBtr0308086	2917	2743.78	4.79069	0.257206
FBtr0300799	2131	1957.78	97.6447	7.34711
FBtr0333671	2893	2719.78	0	0
FBtr0300797	2899	2725.78	43.8649	2.3706
FBtr0300798	3016	2842.78	0	0
FBtr0308087	3052	2878.78	0	0
FBtr0089119	1457	1283.78	5.91743	0.679006
FBtr0300796	2989	2815.78	0	0
FBtr0300800	2419	2245.78	210.782	13.8261
FBtr0089116	2557	2383.78	0	0
FBtr0113033	2063	1889.78	13	1.01336
FBtr0452145	2063	1889.78	13	1.01336
FBtr0332591	2322	2148.78	0	0
FBtr0074079	2391	2217.78	1420.18	94.3312
FBtr0332592	2813	2639.78	28.8238	1.60848
FBtr0086996	509	335.781	0	0
FBtr0336954	1719	1545.78	1	0.095298
FBtr0346809	537	363.781	0	0
FBtr0308827	1595	1421.78	66.9697	6.93869
FBtr0084137	1585	1411.78	869.847	90.7627
FBtr0308826	1685	1511.78	77.1831	7.52082
FBtr0071541	1160	986.781	988	147.492
FBtr0336859	4083	3909.78	0	0
FBtr0336860	2977	2803.78	0.588791	0.0309349
FBtr0080707	2975	2801.78	1.41121	0.0741974
FBtr0290334	6101	5927.78	0	0
FBtr0290335	5687	5513.78	0	0
FBtr0308597	3817	3643.78	0	0
FBtr0301944	3668	3494.78	0	0
FBtr0080480	680	506.781	0	0
FBtr0081576	856	682.781	46	9.92448
FBtr0339734	982	808.781	0	0
FBtr0084804	937	763.781	0	0
FBtr0332163	527	353.781	0	0
FBtr0303731	500	326.781	0	0
FBtr0086044	5969	5795.78	2048.44	52.0646
FBtr0335270	7801	7627.78	49.4335	0.954674
FBtr0070437	958	784.781	0	0
FBtr0302447	990	816.781	0	0
FBtr0302449	934	760.781	7	1.35541
FBtr0302448	938	764.781	0	0
FBtr0087862	1776	1602.78	130.459	11.9903
FBtr0302455	1323	1149.78	0	0
FBtr0087864	1174	1000.78	65.541	9.6473
FBtr0087863	1625	1451.78	0	0
FBtr0072962	1175	1001.78	2	0.294096
FBtr0076847	2944	2770.78	2348	124.832
FBtr0336754	1664	1490.78	5	0.494069
FBtr0081966	1813	1639.78	0	0
FBtr0070293	1466	1292.78	0	0
FBtr0070294	1564	1390.78	136	14.405
FBtr0074896	1540	1366.78	1005.25	108.344
FBtr0331800	1442	1268.78	313.755	36.428
FBtr0072564	718	544.781	275	74.3605
FBtr0074785	476	302.781	108.114	52.5996
FBtr0346015	797	623.781	3.88649	0.917818
FBtr0074474	531	357.781	0	0
FBtr0331811	2213	2039.78	226.283	16.3418
FBtr0075141	2477	2303.78	104.717	6.6959
FBtr0088926	2379	2205.78	191	12.7557
FBtr0301134	7742	7568.78	0.000192931	3.75498e-06
FBtr0085069	7724	7550.78	1122	21.8893
FBtr0078288	1614	1440.78	220	22.4935
FBtr0304820	1673	1499.78	0	0
FBtr0301448	1104	930.781	4.80033	0.759723
FBtr0301447	1084	910.781	213.789	34.5783
FBtr0301446	1179	1005.78	13.4104	1.96413
FBtr0345944	863	689.781	5.16272	1.10255
FBtr0345943	934	760.781	4.83728	0.93664
FBtr0301526	2231	2057.78	2	0.143173
FBtr0089287	2558	2384.78	0	0
FBtr0337061	2552	2378.78	0	0
FBtr0075653	3277	3103.78	0	0
FBtr0075654	3284	3110.78	0	0
FBtr0329941	5970	5796.78	132.633	3.37052
FBtr0079301	4814	4640.78	265.916	8.44084
FBtr0329942	4949	4775.78	228.049	7.03421
FBtr0079300	4466	4292.78	418.201	14.3509
FBtr0329943	4466	4292.78	418.201	14.3509
FBtr0076933	990	816.781	0	0
FBtr0078830	1636	1462.78	78.7441	7.92995
FBtr0078828	1581	1407.78	556.34	58.2153
FBtr0078829	1631	1457.78	263.915	26.6688
FBtr0343392	1090	916.781	1	0.160682
FBtr0081279	810	636.781	436	100.862
FBtr0309241	2504	2330.78	521.788	32.978
FBtr0085444	1683	1509.78	926.845	90.4326
FBtr0085446	2341	2167.78	120.956	8.21949
FBtr0085442	2576	2402.78	418.291	25.6446
FBtr0085445	2417	2243.78	88.4839	5.80919
FBtr0085443	2712	2538.78	22.6352	1.31338
FBtr0088549	2257	2083.78	0.000595844	4.21223e-05
FBtr0306808	2462	2288.78	19.0862	1.22842
FBtr0088548	2572	2398.78	1884.71	115.741
FBtr0088550	2382	2208.78	2224.86	148.382
FBtr0339384	2563	2389.78	58.3393	3.59613
FBtr0072788	849	675.781	33.954	7.40143
FBtr0332877	799	625.781	101.107	23.8007
FBtr0332876	789	615.781	46.7512	11.184
FBtr0330391	7025	6851.78	84.9369	1.8261
FBtr0070244	7025	6851.78	84.9369	1.8261
FBtr0345507	6975	6801.78	0.146683	0.00317678
FBtr0343114	1820	1646.78	0.0002595	2.32131e-05
FBtr0081125	1808	1634.78	2.01866	0.181901
FBtr0343113	918	744.781	1	0.197789
FBtr0088203	707	533.781	0	0
FBtr0301738	1225	1051.78	0	0
FBtr0340494	2401	2227.78	0	0
FBtr0071336	2061	1887.78	1	0.0780333
FBtr0077408	924	750.781	182.818	35.8705
FBtr0082719	1318	1144.78	323	41.5635
FBtr0073257	1586	1412.78	0	0
FBtr0086736	3127	2953.78	7.95503	0.39673
FBtr0086740	3870	3696.78	4379.17	174.502
FBtr0086738	2433	2259.78	20790.9	1355.31
FBtr0336484	2390	2216.78	48.1179	3.19754
FBtr0100617	2825	2651.78	0	0
FBtr0078907	2693	2519.78	0	0
FBtr0336483	2573	2399.78	348.882	21.416
FBtr0300890	687	513.781	106.895	30.6487
FBtr0087788	691	517.781	9.1046	2.59028
FBtr0333952	4541	4367.78	102.824	3.46789
FBtr0333962	12307	12133.8	2.12792e-06	2.5834e-08
FBtr0333960	3157	2983.78	0	0
FBtr0333957	3258	3084.78	0	0
FBtr0333954	3153	2979.78	0	0
FBtr0333956	3564	3390.78	22.2991	0.968766
FBtr0333958	3501	3327.78	1415.94	62.679
FBtr0333953	3168	2994.78	0	0
FBtr0333961	11114	10940.8	3.96383	0.0533701
FBtr0333959	3082	2908.78	0	0
FBtr0333955	3086	2912.78	13.9719	0.70661
FBtr0088331	1195	1021.78	0	0
FBtr0088330	1349	1175.78	0	0
FBtr0299623	4695	4521.78	481.298	15.6796
FBtr0299624	3931	3757.78	792.783	31.0781
FBtr0299622	2208	2034.78	23.5235	1.703
FBtr0299625	1689	1515.78	56.2624	5.46781
FBtr0339261	1787	1613.78	50.5479	4.61413
FBtr0333266	4530	4356.78	0	0
FBtr0333267	7873	7699.78	724.686	13.8645
FBtr0072589	6346	6172.78	3348.31	79.9056
FBtr0305556	2672	2498.78	0	0
FBtr0072219	1361	1187.78	4392.46	544.757
FBtr0305990	1376	1202.78	34.8011	4.26224
FBtr0305989	1393	1219.78	30.7319	3.71141
FBtr0342704	1956	1782.78	0	0
FBtr0086258	1817	1643.78	2	0.179233
FBtr0307759	1689	1515.78	5.80246	0.563907
FBtr0084065	2231	2057.78	45.045	3.22463
FBtr0084067	2204	2030.78	90.8897	6.593
FBtr0084070	2137	1963.78	175.56	13.1693
FBtr0084077	1638	1464.78	43.482	4.37289
FBtr0084072	2046	1872.78	36.8666	2.89987
FBtr0084073	2273	2099.78	267.362	18.7567
FBtr0084066	1736	1562.78	46.8489	4.41604
FBtr0084078	1907	1733.78	102.638	8.72058
FBtr0084079	2188	2014.78	644.171	47.0983
FBtr0114360	1722	1548.78	79.6426	7.57508
FBtr0307760	1596	1422.78	10.8519	1.12357
FBtr0084081	2046	1872.78	176.032	13.8464
FBtr0343765	1839	1665.78	19.8235	1.75305
FBtr0084064	2282	2108.78	69.8848	4.88183
FBtr0084085	2045	1871.78	8.23846	0.648369
FBtr0084083	1658	1484.78	72.406	7.18363
FBtr0114361	1799	1625.78	106.259	9.62798
FBtr0084071	1659	1485.78	0	0
FBtr0084084	1698	1524.78	48.9041	4.72465
FBtr0084069	1668	1494.78	55.6013	5.47948
FBtr0084080	2149	1975.78	0	0
FBtr0084074	2107	1933.78	41.6964	3.17631
FBtr0084075	1855	1681.78	308.361	27.0098
FBtr0084062	1811	1637.78	169.65	15.2592
FBtr0114359	1673	1499.78	15.2212	1.49504
FBtr0084068	1873	1699.78	70.14	6.07861
FBtr0084063	1746	1572.78	80.3252	7.52342
FBtr0084082	1692	1518.78	149.223	14.4735
FBtr0084060	1962	1788.78	4.1398	0.340921
FBtr0084061	2251	2077.78	60.1099	4.26165
FBtr0082978	4242	4068.78	664.852	24.0709
FBtr0082979	4416	4242.78	838.148	29.1006
FBtr0304634	743	569.781	0	0
FBtr0304635	724	550.781	0	0
FBtr0343117	3046	2872.78	0	0
FBtr0089628	2870	2696.78	1134	61.944
FBtr0334574	4723	4549.78	386.872	12.5259
FBtr0334576	4543	4369.78	0	0
FBtr0334577	4476	4302.78	0	0
FBtr0334575	3699	3525.78	307.128	12.8321
FBtr0078208	1344	1170.78	6	0.754931
FBtr0307394	1656	1482.78	42.1298	4.18547
FBtr0100010	1665	1491.78	225.483	22.2659
FBtr0290267	2833	2659.78	0	0
FBtr0081021	3112	2938.78	204.718	10.2617
FBtr0081022	3371	3197.78	70.7426	3.25885
FBtr0340182	2980	2806.78	0	0
FBtr0330341	5439	5265.78	0.333333	0.00932497
FBtr0334765	7186	7012.78	0	0
FBtr0346866	5439	5265.78	0.333333	0.00932497
FBtr0330340	5439	5265.78	0.333333	0.00932497
FBtr0079832	705	531.781	0	0
FBtr0080478	2146	1972.78	129	9.63258
FBtr0076185	2443	2269.78	1.817	0.117924
FBtr0345037	2440	2266.78	9.183	0.59677
FBtr0076310	3531	3357.78	0	0
FBtr0331552	3310	3136.78	0	0
FBtr0076308	3448	3274.78	0	0
FBtr0076309	3371	3197.78	0	0
FBtr0070270	2540	2366.78	934.927	58.1904
FBtr0333115	3038	2864.78	90.8698	4.67261
FBtr0085157	919	745.781	0	0
FBtr0334728	903	729.781	11.1327	2.24718
FBtr0333180	3188	3014.78	755.324	36.907
FBtr0333179	4504	4330.78	0	0
FBtr0100538	3937	3763.78	433.421	16.9636
FBtr0333181	3825	3651.78	1.30151	0.0525018
FBtr0333182	5256	5082.78	5.82804	0.168909
FBtr0077342	4647	4473.78	31.1261	1.0249
FBtr0303582	660	486.781	0	0
FBtr0100508	2956	2782.78	15.9931	0.846614
FBtr0073321	2782	2608.78	65.2736	3.6858
FBtr0343995	4406	4232.78	3.37035e-06	1.17295e-07
FBtr0304989	4338	4164.78	44.1877	1.56294
FBtr0302594	2510	2336.78	102.799	6.48042
FBtr0100507	2717	2543.78	53.4857	3.09735
FBtr0304990	4786	4612.78	113.26	3.61698
FBtr0100504	2567	2393.78	0.000359472	2.21214e-05
FBtr0100505	2815	2641.78	0	0
FBtr0306974	2250	2076.78	198.854	14.1051
FBtr0346589	2482	2308.78	0	0
FBtr0331628	2677	2503.78	633.821	37.2908
FBtr0077647	2734	2560.78	66.7292	3.83862
FBtr0344864	3704	3530.78	72.4509	3.02277
FBtr0290281	4117	3943.78	9.54911	0.356682
FBtr0343739	1953	1779.78	110.966	9.1845
FBtr0079885	2323	2149.78	2.82681e-05	1.93702e-06
FBtr0079886	2250	2076.78	125.747	8.91944
FBtr0343738	2486	2312.78	0	0
FBtr0079887	2224	2050.78	355.681	25.5489
FBtr0078137	1151	977.781	0	0
FBtr0343780	1378	1204.78	0	0
FBtr0343779	1077	903.781	134.276	21.886
FBtr0074411	4356	4182.78	1.00936	0.0355478
FBtr0080873	3534	3360.78	1066.01	46.7253
FBtr0301144	2535	2361.78	64.0091	3.99239
FBtr0080874	3796	3622.78	13.6877	0.556568
FBtr0337091	4576	4402.78	249.294	8.34096
FBtr0080962	1176	1002.78	0	0
FBtr0073225	1676	1502.78	0	0
FBtr0073226	1605	1431.78	173	17.7992
FBtr0433523	3725	3551.78	0	0
FBtr0343755	3099	2925.78	33.9514	1.70941
FBtr0072480	1647	1473.78	368.119	36.7949
FBtr0346614	1736	1562.78	61.4245	5.78995
FBtr0072481	1739	1565.78	190.061	17.8811
FBtr0310005	8403	8229.78	0	0
FBtr0310006	4918	4744.78	1.32684	0.041194
FBtr0075285	2173	1999.78	1.15382	0.0849939
FBtr0333861	9015	8841.78	5.5206	0.0919768
FBtr0113427	4368	4194.78	0	0
FBtr0113428	2260	2086.78	0	0
FBtr0290066	1441	1267.78	0	0
FBtr0075761	2611	2437.78	0	0
FBtr0075762	2168	1994.78	4	0.29539
FBtr0075763	2543	2369.78	0	0
FBtr0072371	1451	1277.78	5	0.576428
FBtr0085865	1407	1233.78	212	25.3122
FBtr0073355	597	423.781	0	0
FBtr0081351	538	364.781	0	0
FBtr0339232	569	395.781	0	0
FBtr0346419	1022	848.781	0	0
FBtr0083277	575	401.781	497.323	182.339
FBtr0301049	1095	921.781	0	0
FBtr0112592	1703	1529.78	0	0
FBtr0333005	1037	863.781	2	0.341081
FBtr0334896	5991	5817.78	2	0.0506412
FBtr0344217	2729	2555.78	0	0
FBtr0334897	7452	7278.78	0	0
FBtr0344218	2530	2356.78	0	0
FBtr0112583	2495	2321.78	0	0
FBtr0445174	2221	2047.78	0	0
FBtr0070371	2170	1996.78	934.498	68.9413
FBtr0301926	2167	1993.78	2312.5	170.858
FBtr0074116	4040	3866.78	0.111395	0.00424371
FBtr0074114	3852	3678.78	46.4651	1.86061
FBtr0300801	4019	3845.78	87.9065	3.3672
FBtr0340041	3980	3806.78	152.569	5.9039
FBtr0074115	3667	3493.78	554.948	23.3985
FBtr0084213	1958	1784.78	4424.51	365.184
FBtr0084214	2109	1935.78	61.4862	4.679
FBtr0077444	500	326.781	0	0
FBtr0300846	814	640.781	0	0
FBtr0089571	1098	924.781	1.48378e-06	2.36353e-07
FBtr0331575	1086	912.781	13.1808	2.12719
FBtr0089569	1134	960.781	61.8192	9.4783
FBtr0089570	1146	972.781	0	0
FBtr0086691	3594	3420.78	677	29.1538
FBtr0332884	1011	837.781	13.4259	2.36072
FBtr0332885	933	759.781	0	0
FBtr0087813	1020	846.781	18.7573	3.26311
FBtr0087814	1073	899.781	4.81679	0.788593
FBtr0086301	1259	1085.78	0	0
FBtr0082671	2658	2484.78	9.38851	0.556596
FBtr0301661	2048	1874.78	2620.71	205.921
FBtr0082670	2722	2548.78	580.902	33.5739
FBtr0346542	3254	3080.78	0	0
FBtr0076560	3148	2974.78	106	5.24907
FBtr0087624	2074	1900.78	2	0.154999
FBtr0074763	1233	1059.78	298	41.4221
FBtr0332482	807	633.781	0	0
FBtr0332484	1247	1073.78	0	0
FBtr0332483	1242	1068.78	0	0
FBtr0070237	1374	1200.78	0	0
FBtr0070236	2319	2145.78	189	12.975
FBtr0332288	2243	2069.78	0	0
FBtr0087420	398	224.808	0	0
FBtr0085067	1301	1127.78	57	7.44529
FBtr0339096	1349	1175.78	112.897	14.1444
FBtr0088970	2786	2612.78	0	0
FBtr0072731	692	518.781	189.657	53.8539
FBtr0112535	1832	1658.78	2	0.177612
FBtr0347302	1960	1786.78	0	0
FBtr0088956	2021	1847.78	0	0
FBtr0088958	1892	1718.78	10.5681	0.905754
FBtr0336939	2102	1928.78	61.7782	4.71828
FBtr0088957	1938	1764.78	608.654	50.8055
FBtr0080001	932	758.781	35.5048	6.89289
FBtr0332190	978	804.781	17.4952	3.20239
FBtr0301939	778	604.781	0	0
FBtr0333971	805	631.781	2	0.466332
FBtr0081831	1275	1101.78	0	0
FBtr0334778	3520	3346.78	72.0726	3.1723
FBtr0339529	3701	3527.78	1061.75	44.3355
FBtr0077824	4173	3999.78	6.32851	0.233076
FBtr0077822	4396	4222.78	316.126	11.0279
FBtr0077823	4612	4438.78	75.724	2.51305
FBtr0332320	5242	5068.78	29.6634	0.862082
FBtr0081287	4934	4760.78	4231.34	130.928
FBtr0088665	3887	3713.78	0	0
FBtr0110892	3672	3498.78	1	0.0421032
FBtr0074381	2013	1839.78	46.9906	3.7625
FBtr0343333	2339	2165.78	0	0
FBtr0081156	1821	1647.78	196	17.5222
FBtr0304650	2916	2742.78	513.238	27.5651
FBtr0076075	2555	2381.78	1126.76	69.6887
FBtr0089032	1062	888.781	71	11.7678
FBtr0301715	6481	6307.78	2214.08	51.7069
FBtr0344471	6054	5880.78	1011.92	25.3479
FBtr0345575	2959	2785.78	397.608	21.0252
FBtr0302331	1626	1452.78	235.648	23.8944
FBtr0078455	682	508.781	0	0
FBtr0337017	3473	3299.78	0	0
FBtr0083315	3590	3416.78	645	27.8083
FBtr0100643	3383	3209.78	0	0
FBtr0343842	1206	1032.78	0	0
FBtr0308745	591	417.781	1	0.3526
FBtr0301683	1450	1276.78	0	0
FBtr0085216	976	802.781	70	12.845
FBtr0081085	2917	2743.78	1.05492	0.0566373
FBtr0300676	2983	2809.78	0.615194	0.0322531
FBtr0300675	3040	2866.78	45.3194	2.32874
FBtr0081086	2860	2686.78	0.0104947	0.000575401
FBtr0077157	2529	2355.78	445	27.8264
FBtr0070480	2283	2109.78	270	18.852
FBtr0334525	1155	981.781	0	0
FBtr0083723	1058	884.781	198	32.9656
FBtr0076095	321	147.808	1	0.99663
FBtr0078604	1454	1280.78	0	0
FBtr0081682	1834	1660.78	0	0
FBtr0330294	1404	1230.78	4	0.478752
FBtr0330295	2031	1857.78	0	0
FBtr0084760	1010	836.781	259.351	45.657
FBtr0084761	1116	942.781	4.64898	0.726404
FBtr0334503	1040	866.781	0	0
FBtr0112368	882	708.781	0	0
FBtr0114590	3269	3095.78	0	0
FBtr0337020	2930	2756.78	834.19	44.5753
FBtr0082183	2885	2711.78	302.538	16.4345
FBtr0306023	3074	2900.78	253.272	12.8619
FBtr0080746	553	379.781	84.6743	32.8435
FBtr0332376	610	436.781	15.3257	5.16877
FBtr0303032	1476	1302.78	4.94547e-06	5.592e-07
FBtr0089923	1531	1357.78	0	0
FBtr0303033	1709	1535.78	20.8165	1.99668
FBtr0089921	1537	1363.78	86.5594	9.34977
FBtr0303034	1638	1464.78	0	0
FBtr0089925	1820	1646.78	507.998	45.4421
FBtr0089922	1492	1318.78	429.478	47.9734
FBtr0089924	1539	1365.78	0	0
FBtr0089920	1570	1396.78	12.4961	1.31789
FBtr0078429	2110	1936.78	0	0
FBtr0336838	818	644.781	0	0
FBtr0078160	1124	950.781	29	4.49313
FBtr0076149	388	214.808	0	0
FBtr0332710	2432	2258.78	8.61308	0.561715
FBtr0332709	2445	2271.78	44.4136	2.87993
FBtr0076049	2310	2136.78	19.8213	1.36648
FBtr0076050	2323	2149.78	111.152	7.61648
FBtr0290018	1539	1365.78	105.355	11.3633
FBtr0304881	549	375.781	3	1.17603
FBtr0081788	3236	3062.78	619	29.7719
FBtr0347497	3987	3813.78	0	0
FBtr0075457	1862	1688.78	182.366	15.9075
FBtr0333038	1200	1026.78	0	0
FBtr0333039	1241	1067.78	0	0
FBtr0070785	1933	1759.78	391	32.7303
FBtr0070784	1905	1731.78	0	0
FBtr0310494	6864	6690.78	0	0
FBtr0339681	6858	6684.78	0	0
FBtr0310492	4680	4506.78	5.97839	0.195411
FBtr0310491	5781	5607.78	5.09335	0.133796
FBtr0310495	7038	6864.78	0	0
FBtr0310493	4749	4575.78	4.9327e-08	1.588e-09
FBtr0333576	1558	1384.78	0	0
FBtr0075516	1362	1188.78	2	0.247833
FBtr0307076	2291	2117.78	3.77266e-05	2.62421e-06
FBtr0307077	2391	2217.78	276.351	18.3559
FBtr0337097	2294	2120.78	0.000223284	1.55094e-05
FBtr0337096	2376	2202.78	123.319	8.24687
FBtr0082910	2379	2205.78	640.752	42.7916
FBtr0112896	2373	2199.78	150.578	10.0836
FBtr0112928	2304	2130.78	0	0
FBtr0345511	3250	3076.78	0	0
FBtr0070138	2249	2075.78	4	0.283864
FBtr0087308	2492	2318.78	0	0
FBtr0087307	2426	2252.78	421.534	27.5642
FBtr0087309	2433	2259.78	127.784	8.32993
FBtr0112900	2637	2463.78	66.6825	3.98696
FBtr0089673	3422	3248.78	0	0
FBtr0340243	3353	3179.78	134.258	6.2198
FBtr0340244	3433	3259.78	64.7415	2.92568
FBtr0091936	1244	1070.78	209.454	28.8151
FBtr0346041	1395	1221.78	4.04563	0.487781
FBtr0331331	3555	3381.78	13	0.566278
FBtr0071835	1955	1781.78	19	1.57084
FBtr0084361	1433	1259.78	1	0.116933
FBtr0071519	1724	1550.78	20.5804	1.95495
FBtr0077044	1605	1431.78	0	0
FBtr0088206	1557	1383.78	7.27888	0.77487
FBtr0330603	2361	2187.78	2.72112	0.183221
FBtr0330602	2509	2335.78	0	0
FBtr0305658	2596	2422.78	2	0.121604
FBtr0089137	2794	2620.78	0	0
FBtr0089139	3002	2828.78	0	0
FBtr0343990	2830	2656.78	0	0
FBtr0089134	2684	2510.78	0	0
FBtr0072556	1757	1583.78	390.521	36.323
FBtr0306917	1538	1364.78	7568.48	816.916
FBtr0343666	1154	980.781	0	0
FBtr0080550	1092	918.781	1	0.160332
FBtr0347560	3413	3239.78	15.2339	0.692672
FBtr0339249	3111	2937.78	63.7764	3.19795
FBtr0339248	3504	3330.78	0	0
FBtr0085124	2985	2811.78	42.2108	2.21143
FBtr0085126	3645	3471.78	14.4322	0.612366
FBtr0085125	2687	2513.78	447.347	26.2149
FBtr0077192	4827	4653.78	1399	44.2837
FBtr0070867	1245	1071.78	40.7613	5.60239
FBtr0305344	798	624.781	329.239	77.6273
FBtr0273293	494	320.781	4444.39	2040.96
FBtr0077622	415	241.808	0	0
FBtr0077623	619	445.781	13.1234	4.33668
FBtr0335131	715	541.781	73.9303	20.1016
FBtr0077621	391	217.808	5697.56	3853.42
FBtr0086966	1770	1596.78	351.845	32.4592
FBtr0306574	1696	1522.78	172.155	16.6538
FBtr0079719	526	352.781	660	275.594
FBtr0087609	1081	907.781	0	0
FBtr0345649	1183	1009.78	7	1.02118
FBtr0081729	2580	2406.78	0	0
FBtr0073199	2882	2708.78	0	0
FBtr0073200	1468	1294.78	2	0.227544
FBtr0070954	1668	1494.78	124.248	12.2446
FBtr0070953	1740	1566.78	1098.66	103.297
FBtr0089050	2203	2029.78	153	11.1039
FBtr0074838	1947	1773.78	33.8818	2.81383
FBtr0074837	1295	1121.78	195.278	25.6434
FBtr0344228	1289	1115.78	0	0
FBtr0332775	1427	1253.78	47.8406	5.62091
FBtr0086248	656	482.781	0	0
FBtr0076413	2146	1972.78	1287	96.1018
FBtr0070496	3780	3606.78	261.451	10.6783
FBtr0070495	3837	3663.78	621.016	24.9692
FBtr0302487	5115	4941.78	0	0
FBtr0304791	5082	4908.78	6.7595	0.202849
FBtr0304792	5076	4902.78	30.2405	0.908611
FBtr0302488	5121	4947.78	0	0
FBtr0304687	4961	4787.78	0	0
FBtr0304688	4927	4753.78	0	0
FBtr0304686	5507	5333.78	1.2051	0.0332828
FBtr0304685	6672	6498.78	0	0
FBtr0075477	736	562.781	0	0
FBtr0087829	3050	2876.78	138.699	7.10227
FBtr0333101	1813	1639.78	219.343	19.7047
FBtr0087830	3017	2843.78	0.0314233	0.00162775
FBtr0087833	3509	3335.78	28.3529	1.25208
FBtr0087832	1615	1441.78	8.89142	0.908455
FBtr0304955	5648	5474.78	33.3802	0.898161
FBtr0087831	3660	3486.78	79.2854	3.34966
FBtr0075643	531	357.781	243	100.051
FBtr0345632	1948	1774.78	0	0
FBtr0077441	1807	1633.78	102.296	9.22349
FBtr0073721	1055	881.781	392.287	65.5352
FBtr0340301	1224	1050.78	18.6529	2.61497
FBtr0084008	1816	1642.78	462.814	41.501
FBtr0346113	1587	1413.78	38.994	4.06301
FBtr0082748	1400	1226.78	0	0
FBtr0082747	1555	1381.78	849.006	90.5114
FBtr0307055	316	142.808	0	0
FBtr0340446	514	340.781	0	0
FBtr0078542	855	681.781	0	0
FBtr0331776	445	271.781	0.0108186	0.00586385
FBtr0073102	825	651.781	3	0.678033
FBtr0081872	1239	1065.78	0	0
FBtr0333083	3420	3246.78	2820.79	127.982
FBtr0300937	3634	3460.78	394.161	16.7777
FBtr0076940	3543	3369.78	29.0527	1.27004
FBtr0343757	2671	2497.78	9.64929	0.569079
FBtr0433524	3725	3551.78	0	0
FBtr0307876	4046	3872.78	0.00749943	0.000285257
FBtr0307881	3536	3362.78	43.948	1.92518
FBtr0331337	3548	3374.78	2.18671	0.0954504
FBtr0307877	3548	3374.78	2.18671	0.0954504
